Title,Price,Rating,Reviews,Image_URL,Listing_URL,City,Page,Scraped_At
Condo in Islamabad,"$700 $566 Show price breakdown $566 monthly, originally $700 monthly",,,https://a0.muscache.com/im/pictures/hosting/Hosting-1473849338524966336/original/f01a4af4-9b01-4e68-a2d2-01e987b13dad.jpeg?im_w=720,https://www.airbnb.com/rooms/1473849338524966336?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P30aGJFy8mhbpOXH&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.751154
Apartment in Islamabad,"$582 $471 Show price breakdown $471 monthly, originally $582 monthly",,,https://a0.muscache.com/im/pictures/hosting/Hosting-1450859378921585628/original/bcf904c6-4918-487d-9976-4c70f6259127.jpeg?im_w=720,https://www.airbnb.com/rooms/1450859378921585628?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3l02ehRgFHGROS7&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.756100
Condo in Islamabad,"$617 $558 Show price breakdown $558 monthly, originally $617 monthly",,,https://a0.muscache.com/im/pictures/hosting/Hosting-1470882270290756500/original/7dba0428-d0d2-4e00-8a81-80b7695775a6.jpeg?im_w=720,https://www.airbnb.com/rooms/1470882270290756500?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3U91_C1WTjOMqv5&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.761007
Apartment in Islamabad,"$636 $515 Show price breakdown $515 monthly, originally $636 monthly",5,,https://a0.muscache.com/im/pictures/hosting/Hosting-1466491103942719150/original/59289683-0552-43e1-9e3e-b308c8906081.jpeg?im_w=720,https://www.airbnb.com/rooms/1466491103942719150?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3qEk7YqscNM3bAM&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.766981
Apartment in Islamabad,"$506 $409 Show price breakdown $409 monthly, originally $506 monthly",5,,https://a0.muscache.com/im/pictures/hosting/Hosting-1425997822623246596/original/0991d480-25f6-4ce7-a953-b39c41b30c6b.jpeg?im_w=720,https://www.airbnb.com/rooms/1436819140958243527?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3cL9HyBgLWe8mpZ&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.773109
Home in Islamabad,$496 Show price breakdown $496 monthly monthly,4.76,,https://a0.muscache.com/im/pictures/miso/Hosting-679254091081813149/original/0872af84-7577-4b31-beab-2c3754c6f416.jpeg?im_w=720,https://www.airbnb.com/rooms/679254091081813149?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3Skj4LzZC22VpZe&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.778229
Apartment in Islamabad,$836 Show price breakdown $836 monthly monthly,4.96,,https://a0.muscache.com/im/pictures/miso/Hosting-749756063335292239/original/1bc6220d-eb37-4530-86ab-af97d1ac6d18.jpeg?im_w=720,https://www.airbnb.com/rooms/749756063335292239?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3oRO6DZ0SrtjLHS&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.783435
Condo in Islamabad,"$636 $515 Show price breakdown $515 monthly, originally $636 monthly",4.79,,https://a0.muscache.com/im/pictures/hosting/Hosting-1420131493813753267/original/04b2cb68-5f63-466f-8f9c-fe6f88b8aeae.jpeg?im_w=720,https://www.airbnb.com/rooms/1420131493813753267?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3Gj2UwkdpfRpjzN&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.789424
Room in Islamabad,"$437 $353 Show price breakdown $353 monthly, originally $437 monthly",,,https://a0.muscache.com/im/pictures/user/User/original/0eac8927-8eef-484a-b84c-b9d052d551d7.jpeg?im_w=720,https://www.airbnb.com/rooms/1482533281106021392?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=2286564793&source_impression_id=p3_1754981109_P3CsM9PxkQBeA8bL&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.795574
Room in Rawalpindi,"$515 $416 Show price breakdown $416 monthly, originally $515 monthly",4.94,,https://a0.muscache.com/im/pictures/user/cd8dad48-bc5f-4a1a-a5e2-a0a9275f632a.jpg?im_w=720,https://www.airbnb.com/rooms/751746066926753998?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=1519989441&source_impression_id=p3_1754981109_P3Vrw48B94zr4mxI&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.802835
Condo in Islamabad,"$864 $464 Show price breakdown $464 monthly, originally $864 monthly",5,,https://a0.muscache.com/im/pictures/miso/Hosting-713828765031974968/original/b12a2b59-7257-4bf9-924e-f11986a16ea9.jpeg?im_w=720,https://www.airbnb.com/rooms/713828765031974968?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3h0Lf06pzTeLoNs&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.807808
Apartment in Islamabad,"$573 $463 Show price breakdown $463 monthly, originally $573 monthly",4.89,,https://a0.muscache.com/im/pictures/hosting/Hosting-1418841945587387421/original/0927ef6d-0839-43b6-992a-7f6cd98d4e91.jpeg?im_w=720,https://www.airbnb.com/rooms/1418841945587387421?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P30Ks0DRb8kWDmOk&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.813050
Apartment in Rawalpindi,"$1,055 $955 Show price breakdown $955 monthly, originally $1,055 monthly",5,,https://a0.muscache.com/pictures/airbnb-platform-assets/AirbnbPlatformAssets-email-dls-icons/original/c3c390ab-d1ab-4627-9cd7-608ac53b171e.png,https://www.airbnb.com/rooms/1455990622678163893?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P3O7-HMhBDYg0j-2&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.818337
Room in Islamabad,"$799 $723 Show price breakdown $723 monthly, originally $799 monthly",5,,https://a0.muscache.com/pictures/airbnb-platform-assets/AirbnbPlatformAssets-email-dls-icons/original/c3c390ab-d1ab-4627-9cd7-608ac53b171e.png,https://www.airbnb.com/rooms/1364499137043781401?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=2102984220&source_impression_id=p3_1754981109_P3cYvu0OAWNeT_R9&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.825511
Apartment in Islamabad,"$1,395 $965 Show price breakdown $965 monthly, originally $1,395 monthly",,,https://a0.muscache.com/im/pictures/miso/Hosting-1440439334903783345/original/7aacc970-9c01-4011-a526-3f9706abca2b.jpeg?im_w=720,https://www.airbnb.com/rooms/1440439334903783345?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981109_P37Wwbd3yt11evCP&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.830755
Room in Islamabad,"$991 $897 Show price breakdown $897 monthly, originally $991 monthly",5,,https://a0.muscache.com/im/pictures/user/User-585285478/original/e3884258-fd98-48bc-8ec6-6f10b42dfacc.jpeg?im_w=720,https://www.airbnb.com/rooms/1430554586599710066?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=2281270392&source_impression_id=p3_1754981109_P3GWUAt1me3BhIsl&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.837572
Room in Islamabad,"$1,000 $808 Show price breakdown $808 monthly, originally $1,000 monthly",,,https://a0.muscache.com/im/pictures/user/User/original/b7777b24-3e88-4af6-8c5c-15ca7096d0ca.jpeg?im_w=720,https://www.airbnb.com/rooms/1458639732049574613?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=2241307222&source_impression_id=p3_1754981109_P3lAAGjujPcsr8Vl&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.843593
Room in Islamabad,"$510 $412 Show price breakdown $412 monthly, originally $510 monthly",4.67,,https://a0.muscache.com/defaults/user_pic-50x50.png?v=3&im_w=720,https://www.airbnb.com/rooms/1402958159588731493?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=2177514800&source_impression_id=p3_1754981109_P3ETmKam_SK51BCp&previous_page_section_name=1000&federated_search_id=82687794-4f3c-4f6f-a696-fabb4beb4681,Islamabad,3,2025-08-12T06:45:17.850489
Apartment in Islamabad,"$795 $643 Show price breakdown $643 monthly, originally $795 monthly",5,,https://a0.muscache.com/im/pictures/miso/Hosting-1407120839313851876/original/4e82dbde-9fbd-46e1-9330-687699e9f590.jpeg?im_w=720,https://www.airbnb.com/rooms/1407120839313851876?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3hWWA-ycuncFc_Z&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.630822
Apartment in Islamabad,"$1,356 Show price breakdown $1,356 monthly monthly",5,,https://a0.muscache.com/im/pictures/hosting/Hosting-1277013977157167813/original/76ef40fc-4263-4735-8d18-3b6dc2745be9.jpeg?im_w=720,https://www.airbnb.com/rooms/1277013977157167813?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3G67n5tq4aSGEZv&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.635915
Apartment in Islamabad,"$582 $471 Show price breakdown $471 monthly, originally $582 monthly",,,https://a0.muscache.com/im/pictures/hosting/Hosting-1451492091009791867/original/1bb59397-7941-465f-8883-e3945ff4ad5b.jpeg?im_w=720,https://www.airbnb.com/rooms/1451492091009791867?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3RdtqXZ_VoTV_b1&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.640806
Apartment in Islamabad,"$1,008 Show price breakdown $1,008 monthly monthly",5,,https://a0.muscache.com/im/pictures/hosting/Hosting-1270202646349436246/original/f5d5df0c-3386-4b49-860a-f9bc2b22d0c7.jpeg?im_w=720,https://www.airbnb.com/rooms/1270202646349436246?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3-O8ckI-LZOFxHB&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.647402
Villa in Islamabad,"$1,066 $885 Show price breakdown $885 monthly, originally $1,066 monthly",4.88,,https://a0.muscache.com/im/pictures/hosting/Hosting-1202861911239368100/original/bf681454-8dad-43ea-992d-6a8148475daa.jpeg?im_w=720,https://www.airbnb.com/rooms/1202861911239368100?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P35L06q8R7rDLzih&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.653731
Apartment in Islamabad,"$541 $438 Show price breakdown $438 monthly, originally $541 monthly",4.5,,https://a0.muscache.com/im/pictures/hosting/Hosting-1418068074849977227/original/72e4100c-6c8d-47a2-8dd0-394a2d10c007.jpeg?im_w=720,https://www.airbnb.com/rooms/1418068074849977227?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3MKG20zIhcJBI0L&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.658884
Condo in Islamabad,"$945 $764 Show price breakdown $764 monthly, originally $945 monthly",4.8,,https://a0.muscache.com/im/pictures/hosting/Hosting-1451976414871145597/original/52170edb-478e-48a9-b5c8-66bb7f424201.jpeg?im_w=720,https://www.airbnb.com/rooms/1451976414871145597?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3-qCDDV6AQFQQ5Q&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.664099
Apartment in Islamabad,"$1,170 Show price breakdown $1,170 monthly monthly",5,,https://a0.muscache.com/im/pictures/hosting/Hosting-1091783865588854970/original/6542fdbe-eed2-4912-985e-5fab028cd275.jpeg?im_w=720,https://www.airbnb.com/rooms/1091783865588854970?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3W9NChXPajLYuw2&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.669374
Condo in Islamabad,"$594 $538 Show price breakdown $538 monthly, originally $594 monthly",5,,https://a0.muscache.com/im/pictures/hosting/Hosting-1473756997707971774/original/399024ae-a540-449d-8f82-8c825d8dbf0e.jpeg?im_w=720,https://www.airbnb.com/rooms/1473756997707971774?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P32oTVLrGoMkUcuY&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.674263
Apartment in Islamabad,"$832 $752 Show price breakdown $752 monthly, originally $832 monthly",,,https://a0.muscache.com/im/pictures/hosting/Hosting-1467443571510692845/original/33a6e099-d8df-4ef9-912d-d1466abc00a6.jpeg?im_w=720,https://www.airbnb.com/rooms/1467443571510692845?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P33C_piwWZkIhVti&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.679326
Apartment in Rawalpindi,"$1,045 $845 Show price breakdown $845 monthly, originally $1,045 monthly",,,https://a0.muscache.com/im/pictures/hosting/Hosting-1441502738674119496/original/8f3a4e8a-73cb-437d-9946-ab3388c48015.jpeg?im_w=720,https://www.airbnb.com/rooms/1441502738674119496?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3VOYoaPbnXfu7PI&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.684808
Room in Islamabad,"$541 $438 Show price breakdown $438 monthly, originally $541 monthly",5,,https://a0.muscache.com/im/pictures/user/User/original/99d6ec7b-7248-469b-aab6-1b70e9771cb9.jpeg?im_w=720,https://www.airbnb.com/rooms/1425553006893187949?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=2181372795&source_impression_id=p3_1754981123_P38LKzQoXwG7LrAV&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.691547
Condo in Islamabad,$826 Show price breakdown $826 monthly monthly,4.71,,https://a0.muscache.com/im/pictures/hosting/Hosting-1418300627542489097/original/47c09c7b-7aef-4149-8363-d718b0e87313.jpeg?im_w=720,https://www.airbnb.com/rooms/1418300627542489097?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3AS340-cudpVHPd&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.696514
Apartment in Islamabad,"$732 $592 Show price breakdown $592 monthly, originally $732 monthly",4.7,,https://a0.muscache.com/im/pictures/hosting/Hosting-1242167396770503512/original/dc918a2d-d956-40cb-8e67-1e8383e43eb6.jpeg?im_w=720,https://www.airbnb.com/rooms/1242167396770503512?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3GCu6WNgBhxr0cS&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.701763
Apartment in Islamabad,"$954 $772 Show price breakdown $772 monthly, originally $954 monthly",5,,https://a0.muscache.com/pictures/airbnb-platform-assets/AirbnbPlatformAssets-email-dls-icons/original/c3c390ab-d1ab-4627-9cd7-608ac53b171e.png,https://www.airbnb.com/rooms/1342867107409553915?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3JXNuck3wYmXT4Q&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.706977
Apartment in Islamabad,"$2,302 $1,756 Show price breakdown $1,756 monthly, originally $2,302 monthly",4.94,,https://a0.muscache.com/im/pictures/hosting/Hosting-1266619653237611004/original/dfd7beb1-dba6-4efb-8394-7ca13b7a1d4a.jpeg?im_w=720,https://www.airbnb.com/rooms/1266619653237611004?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3m_cIYp3kS904nU&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.712046
Apartment in Islamabad,"$382 $309 Show price breakdown $309 monthly, originally $382 monthly",4.81,,https://a0.muscache.com/im/pictures/hosting/Hosting-1127313156350115294/original/544a162d-5815-40ba-ad28-0b990e4e86b4.jpeg?im_w=720,https://www.airbnb.com/rooms/1127313156350115294?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981123_P3mXhl0RECooOlfR&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.717046
Room in Islamabad,"$573 $463 Show price breakdown $463 monthly, originally $573 monthly",4.92,,https://a0.muscache.com/im/pictures/user/User/original/11edc11f-5508-45f0-b68a-76efd7f87014.jpeg?im_w=720,https://www.airbnb.com/rooms/1351493073265590756?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=2084687317&source_impression_id=p3_1754981123_P3ucyqModHFYh3z3&previous_page_section_name=1000&federated_search_id=25f1cd94-2261-4477-ac98-71f1a6db0ddf,Islamabad,4,2025-08-12T06:45:31.724266
Room in Islamabad,"$573 $463 Show price breakdown $463 monthly, originally $573 monthly",4.92,,https://a0.muscache.com/im/pictures/user/User/original/11edc11f-5508-45f0-b68a-76efd7f87014.jpeg?im_w=720,https://www.airbnb.com/rooms/1351493073265590756?search_mode=regular_search&adults=1&category_tag=Tag%3A8678&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&photo_id=2084687317&source_impression_id=p3_1754981137_P3KAAw2psadbVF8Y&previous_page_section_name=1000&federated_search_id=8b4f8d50-3842-4794-88f0-7dc7a0258e76,Islamabad,5,2025-08-12T06:45:43.696329
Apartment in Rawalpindi,"$584 $518 Show price breakdown $518 monthly, originally $584 monthly",,,https://a0.muscache.com/im/pictures/hosting/Hosting-1436264159984237303/original/8f881d63-d921-4df6-9b8d-fc2193d72c44.png?im_w=720,https://www.airbnb.com/rooms/1436264159984237303?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981137_P3-Jh0JruQKWBxot&previous_page_section_name=1000&federated_search_id=8b4f8d50-3842-4794-88f0-7dc7a0258e76,Islamabad,5,2025-08-12T06:45:43.707623
Apartment in Islamabad,"$2,302 $1,756 Show price breakdown $1,756 monthly, originally $2,302 monthly",4.94,,https://a0.muscache.com/im/pictures/hosting/Hosting-1266619653237611004/original/dfd7beb1-dba6-4efb-8394-7ca13b7a1d4a.jpeg?im_w=720,https://www.airbnb.com/rooms/1266619653237611004?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981137_P3pz561KJSBOiZZT&previous_page_section_name=1000&federated_search_id=8b4f8d50-3842-4794-88f0-7dc7a0258e76,Islamabad,5,2025-08-12T06:45:43.713622
Apartment in Islamabad,$322 Show price breakdown $322 monthly monthly,4.92,,https://a0.muscache.com/im/pictures/hosting/Hosting-1229918284869806318/original/8eddefd7-17a6-44b0-a48f-87ead2d6f9d6.png?im_w=720,https://www.airbnb.com/rooms/1229918284869806318?search_mode=regular_search&adults=1&check_in=2025-09-01&check_out=2026-09-01&children=0&infants=0&pets=0&source_impression_id=p3_1754981137_P3jy4MtNStCW1uwM&previous_page_section_name=1000&federated_search_id=8b4f8d50-3842-4794-88f0-7dc7a0258e76,Islamabad,5,2025-08-12T06:45:43.718265
